id,customer_unique_key,serial_no,create_time,edit_time,dm_id_003,dm_id_005,dm_id_009,dm_summary_001,dm_summary_002,dm_summary_003,dm_summary_004,dm_summary_005,dm_summary_006,dm_summary_007,dm_summary_011,dm_summary_012,dm_summary_013,dm_summary_014,dm_summary_015,dm_summary_018,dm_summary_021,dm_summary_022,dm_summary_023,dm_summary_024,dm_summary_025,dm_creditdetails_001,dm_creditdetails_003,dm_creditdetails_004,dm_creditdetails_005,dm_creditdetails_006,dm_creditdetails_007,dm_creditdetails_009,dm_creditdetails_011,dm_creditdetails_012,dm_creditdetails_013,dm_creditdetails_029,dm_creditdetails_030,dm_creditdetails_031,dm_creditdetails_032,dm_creditdetails_034,dm_publicdetails_001,dm_publicdetails_002,dm_publicdetails_003,dm_publicdetails_008,dm_publicdetails_009,dm_creditdetails_017,dm_creditdetails_024,dm_repayment_1_001,dm_repayment_25_001,dm_repayment_2_001,dm_repayment_15_001,dm_creditdetails_028,dm_qc_sc_01,dm_qc_sc_02,dm_qc_sc_03,dm_qc_sc_04,dm_qc_sc_05,dm_ql_sc_01,dm_ql_sc_02,dm_ql_sc_03,dm_ql_sc_04,dm_ql_sc_05,dm_qdb_sc_01,dm_qdb_sc_02,dm_qdb_sc_03,dm_qdb_sc_04,dm_qdb_sc_05,dm_qc_so_01,dm_qc_so_02,dm_qc_so_03,dm_qc_so_04,dm_qc_so_05,dm_ql_so_01,dm_ql_so_02,dm_ql_so_03,dm_ql_so_04,dm_ql_so_05,dm_qdb_so_01,dm_qdb_so_02,dm_qdb_so_03,dm_qdb_so_04,dm_qdb_so_05,serial_no
1549205199662907392,C20230109267699248844390435,S20230109267699618521952318,2023-01-09T17:02:42.943,2023-01-10T00:31:53,ZZ,YH,ZZ,7,1001.6188,2,3,1007.4425,997.2199,1039.0489,1019.0735,0.0000,0,0.0000,0,987.1860,0,0,0,0,6,0.0000,0.0000,5952.0000,0.0000,2039.6000,0/0,1,0,2,1,0,0,0.0000,0.0000,0.0000,0,0,0,105,991.0718,0,0,***********************0,//////////////////////////////////////*****0000000000000000/,//*****0000000000000000/,7777777300123456777777701200*******************************0,0.0000,6,6,7,7,7,0,0,0,0,2,0,0,0,0,0,6,6,6,6,6,0,0,0,0,2,0,0,0,0,0,S20230109267699618521952318
1549216904409288704,C20230109267710953620127808,S20230109267711323142504516,2023-01-09T17:49:13.572,2023-01-10T00:31:58,BK,YH,ZZ,1,988.5322,5,6,1055.1703,1055.6717,1060.0340,1011.0345,989.0470,0,0.0000,0,989.8442,0,0,0,0,8,0.0000,4552.0000,13154.0000,3595.0000,6450.9000,1/5,0,0,10,4,0,0,988.1488,0.0000,987.6409,0,0,0,0,0.0000,0,0,000000000C00000000000000,*0**0**00000000C0000C*0**0**0*C0000000000000000000000000C00/,00000000000000000000C00/,001000000000100000100000000100001000000000000C00000000000000,0.0000,2,2,2,3,3,0,1,1,4,6,0,0,0,0,0,2,2,2,3,3,0,1,1,3,3,0,0,0,0,0,S20230109267711323142504516
1548814759335854080,C20230108267308795791818806,S20230108267309178102628396,2023-01-08T15:11:14.715,2023-01-09T00:31:22,XX,,,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,2,1,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,///////////////////////////////////////000000000000C*******/,///000000000000C*******/,////////////////////////////////////////////////////////////,0.0000,1,2,4,5,17,1,2,6,9,17,0,0,0,0,0,1,2,4,4,7,1,2,5,6,11,0,0,0,0,0,S20230108267309178102628396
1548415844715368448,C20230107266909877505503254,S20230107266910262832021526,2023-01-07T12:46:06.058,2023-01-08T00:31:43,,,,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,-9990996,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,////////////////////////////////////////////////////////////,////////////////////////,////////////////////////////////////////////////////////////,0.0000,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,S20230107266910262832021526
1548455677684912128,C20230107266949724098146403,S20230107266950095721869367,2023-01-07T15:24:22.978,2023-01-08T00:32:43,ZZ,,ZZ,0,0.0000,0,1,990.0219,988.7299,990.0712,990.0870,990.0644,0,0.0000,0,987.3838,0,0,0,0,1,0.0000,296.0000,996.0000,218.0000,280.5000,0/1,0,0,10,8,0,0,0.0000,0.0000,987.9614,0,0,0,0,0.0000,0,0,//////////////////**000/,/////////////////////////////////////////////////////////0C/,/////////////////////0C/,//////////////////////////////////////////////////////**000/,0.0000,3,4,5,5,5,2,3,4,4,5,0,0,0,0,0,2,3,3,3,3,2,3,4,4,5,0,0,0,0,0,S20230107266950095721869367
1548025839295692800,C20230106266519880117923927,S20230106266520257806614601,2023-01-06T10:56:21.52,2023-01-07T00:31:27,DZ,,GWY,1,1005.0701,4,8,1095.1245,1083.7557,1247.0830,1087.0654,0.0000,2,2263.3376,3,1017.8385,0,0,0,0,22,3346.0000,38480.0000,66641.0000,35348.0000,9145.8000,0/8,0,149,35,7,0,1,993.1330,0.0000,993.6355,0,0,0,0,0.0000,1,0,00C0CC10000000000101001/,000000C000CC00000CC0C00C0000CCC000C0C0CC0C000010000121110C01,C0CC0C000010000121110C01,00000000000000001000000101000000000000C0CC10000000000101001/,987.0652,0,1,1,1,6,1,4,7,14,39,0,1,1,2,3,0,1,1,1,4,1,4,7,10,17,0,1,1,2,2,S20230106266520257806614601
1548106076914221056,C20230106266600121490354220,S20230106266600494829551668,2023-01-06T16:15:11.659,2023-01-07T00:34:05,DZ,YH,ZZ,1,990.5137,4,8,1087.8543,1080.2111,1088.0388,1031.0737,989.0564,0,0.0000,0,0.0000,0,0,0,0,22,3524.0000,10396.0000,23386.0000,9444.0000,9430.9000,5/11,0,0,2,0,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,000CCCCCCC00110100001001,////*00000000000C///////////////////////////////////////////,////////////////////////,000000000001100000000000000000010000000CCCCCCC00110100001001,0.0000,0,0,0,1,2,0,1,1,3,4,0,0,0,0,0,0,0,0,1,2,0,1,1,3,3,0,0,0,0,0,S20230106266600494829551668
1548124636008972288,C20230106266618673131827296,S20230106266619054356312083,2023-01-06T17:28:56.492,2023-01-07T00:34:11,QT,YH,ZZ,0,0.0000,0,4,987.8842,987.8653,1006.0430,997.0185,0.0000,0,0.0000,0,0.0000,1,0,0,0,5,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,1,0,1,0,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,7777777BBBBBBBBBBBBBBBBB,////////////////////////////////////*0C/////////////////////,*0C/////////////////////,7777777777777777777777777777777777777777777BBBBBBBBBBBBBBBBB,0.0000,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,S20230106266619054356312083
1547665500020441088,C20230105266157545784229967,S20230105266159918820765771,2023-01-05T11:04:29.942,2023-01-06T00:31:19,XX,YH,ZZ,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,992.7575,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,21,5,0,0,0.0000,0.0000,1005.1184,0,0,0,0,0.0000,0,0,////////////////////////,*0**0**0**0**0**0C*0**0**0**0**0#0C**0**C00000000000C000000/,*0**C00000000000C000000/,////////////////////////////////////////////////////////////,0.0000,0,0,1,2,4,2,7,9,11,18,0,0,0,0,0,0,0,1,2,3,2,7,9,10,11,0,0,0,0,0,S20230105266159918820765771
1547674554079936512,C20230105266163776661893164,S20230105266168972708298764,2023-01-05T11:40:28.598,2023-01-06T00:31:20,,,ZZ,0,0.0000,0,1,0.0000,0.0000,990.0568,990.0247,990.0572,0,0.0000,0,987.7287,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,1,1,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,///////////////////////////////////////////////////////*000/,///////////////////*000/,////////////////////////////////////////////////////////////,0.0000,3,3,3,3,3,0,0,1,2,2,0,0,0,0,0,3,3,3,3,3,0,0,1,2,2,0,0,0,0,0,S20230105266168972708298764
1547729911804366848,C20230105266223956112064610,S20230105266224330495635531,2023-01-05T15:20:26.908,2023-01-06T00:32:40,ZZ,,ZZ,0,0.0000,0,1,989.7808,990.6207,998.0594,998.0702,998.0215,0,0.0000,0,1003.8451,0,0,0,0,1,0.0000,871.0000,871.0000,871.0000,180.4000,0/1,0,72,15,7,0,0,0.0000,989.8579,990.6882,0,0,0,0,0.0000,1,0,////////////////*000000/,000000000000000000000000000000000C00000C000CC000000000C0000/,000C000CC000000000C0000/,////////////////////////////////////////////////////*000000/,0.0000,4,4,4,5,5,0,0,2,4,10,0,1,2,4,6,4,4,4,5,5,0,0,2,4,8,0,1,1,1,1,S20230105266224330495635531
1547761193754071040,C20230105266255221620097027,S20230105266255611627454503,2023-01-05T17:24:45.106,2023-01-06T00:34:52,BK,,ZZ,0,0.0000,0,9,1049.9599,1056.4417,1066.0258,1014.0836,989.0508,1,988.5629,1,990.5531,0,0,0,0,11,0.0000,11018.0000,24424.0000,9802.0000,5365.5000,2/9,0,0,25,9,0,0,0.0000,0.0000,990.1465,0,0,0,0,0.0000,0,0,000000000000000000000C00,C00000000000000C00C00000000010C00000011C000C00000C0C0C00C000,011C000C00000C0C0C00C000,000000000000000000000000000000000000000000000000000000000C00,0.0000,0,0,4,6,15,1,1,4,7,22,0,1,2,3,4,0,0,4,4,7,1,1,4,7,12,0,1,1,1,1,S20230105266255611627454503
1547761360968384512,C20230105266255386745647162,S20230105266255777793191970,2023-01-05T17:25:24.973,2023-01-06T00:35:05,QT,,ZZ,0,0.0000,0,3,992.3680,992.6724,996.0734,990.0528,990.0364,1,988.2473,1,990.6898,0,0,0,0,4,0.0000,307.0000,1000.0000,229.0000,509.2000,0/2,0,0,6,2,0,0,989.3626,0.0000,0.0000,0,0,0,0,0.0000,0,0,00000000000000000000000/,//////////////////////////////////////////////*0000C100000C/,//////////*0000C100000C/,////*000000000000000000000000000000000000000000000000000000/,0.0000,0,0,1,1,1,2,2,2,5,6,0,0,0,0,0,0,0,1,1,1,2,2,2,4,4,0,0,0,0,0,S20230105266255777793191970
1547766412126752768,C20230105266260457571106872,S20230105266260829006086223,2023-01-05T17:45:29.263,2023-01-06T00:35:31,GZ,,ZZ,1,990.3210,1,1,993.0134,993.0148,993.0519,993.0688,993.0325,3,990.3844,3,988.2276,0,0,0,0,1,0.0000,1105.0000,2850.0000,911.0000,513.6000,0/1,0,0,10,2,0,0,0.0000,0.0000,988.1268,0,0,0,0,0.0000,0,0,00000000000000000000000/,//////////////*0C0C0000000123CC////*00000*C*000000000000000/,00000*C*000000000000000/,/**0*00*000000000000000001010000100000000000000000000000000/,0.0000,1,1,1,1,1,0,0,0,3,5,0,0,0,0,0,1,1,1,1,1,0,0,0,3,4,0,0,0,0,0,S20230105266260829006086223
1547781076470501376,C20230105266275110703476750,S20230105266275495216295966,2023-01-05T18:43:45.515,2023-01-06T00:37:51,DZ,,ZZ,0,0.0000,0,1,0.0000,0.0000,992.0221,992.0329,992.0443,0,0.0000,0,0.0000,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,////////////////////////////////////////////////////////////,////////////////////////,////////////////////////////////////////////////////////////,0.0000,3,6,12,12,12,0,0,0,0,0,0,0,0,0,0,3,6,8,8,8,0,0,0,0,0,0,0,0,0,0,S20230105266275495216295966
1547787620859809792,C20230105266281655789039692,S20230105266282039492358232,2023-01-05T19:09:45.819,2023-01-06T00:38:15,DZ,YH,ZYJS,1,987.5515,2,4,1017.2425,1019.0433,1017.2247,1003.2277,988.0828,0,0.0000,0,987.0672,0,0,0,0,5,0.0000,2891.0000,28633.0000,673.0000,2949.0000,2/3,0,0,8,1,0,0,0.0000,0.0000,987.1541,0,0,0,0,0.0000,0,0,01010000000000000000000/,000C0000000000C0000000000C00000000000C//////*00000000000C00/,0C//////*00000000000C00/,/////*00000000000*00000100000000100001010000000000000000000/,0.0000,0,0,0,2,3,0,0,5,6,19,0,0,1,1,2,0,0,0,2,3,0,0,4,5,14,0,0,1,1,1,S20230105266282039492358232
1547819252362805248,C20230105266313287409479736,S20230105266313670647234625,2023-01-05T21:15:27.357,2023-01-06T00:38:52,DZ,YH,ZZ,0,0.0000,0,5,1005.1146,1004.6743,1014.7676,999.7399,0.0000,1,987.1543,1,1001.8425,0,0,0,0,18,0.0000,2497.0000,18379.0000,732.0000,1763.8000,1/3,0,0,18,9,0,0,988.7200,0.0000,1001.3882,0,0,0,0,0.0000,0,0,000000000000000000000000,///////////////////*C00C///////C*0CC0000000000000010C0C000C/,0000000000000010C0C000C/,000000000000000000000000000000000000000000000000000000000000,0.0000,0,0,1,3,5,3,3,6,9,15,0,0,0,1,4,0,0,1,3,4,3,3,5,8,14,0,0,0,1,2,S20230105266313670647234625
1547287611651428352,C20230101264574243122065421,S20230104265782030099431429,2023-01-04T10:02:54.334,2023-01-05T00:30:51,ZZ,,ZZ,4,990.9230,1,2,993.6745,990.3689,999.0730,999.0588,987.0537,2,990.2435,2,988.6255,0,0,0,0,2,0.0000,0.0000,0.0000,0.0000,664.2000,0/0,0,103,2,2,0,0,0.0000,988.6692,0.0000,0,0,0,0,0.0000,1,0,**********************0/,121222200112120111210000200000200000000000#1000000000000000/,000000#1000000000000000/,0011000000011012342300************************************0/,0.0000,2,5,5,6,7,0,0,0,1,2,0,0,0,0,1,2,5,5,6,6,0,0,0,1,2,0,0,0,0,1,S20230104265782030099431429
1547319443763789824,C20230104265813033761259541,S20230104265813862467645496,2023-01-04T12:09:23.701,2023-01-05T00:32:05,GZ,YH,ZZ,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,989.4530,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,6,3,0,0,989.7537,0.0000,987.1158,0,0,0,0,0.0000,0,0,////////////////////////,00000000000000000000C*00000000000000000000000000000C00C0000/,000000000000000C00C0000/,////////////////////////////////////////////////////////////,0.0000,2,2,2,2,4,1,1,3,3,3,0,0,0,0,1,2,2,2,2,3,1,1,3,3,3,0,0,0,0,1,S20230104265813862467645496
1547337817793265664,C20230104265831850310774831,S20230104265832236312571915,2023-01-04T13:22:24.411,2023-01-05T00:34:16,ZZ,YH,ZZ,1,987.1785,1,5,1005.0893,1007.5574,1015.0371,997.0357,990.0819,0,0.0000,0,987.4443,0,0,0,0,18,0.0000,1364.0000,8075.0000,894.0000,1712.2000,2/3,0,0,2,1,0,0,0.0000,0.0000,987.5703,0,0,0,0,0.0000,0,0,00000000000C00000000000/,//////////////////*000000000C//////////0000000000000000000//,///0000000000000000000//,////////000000001000000000000000000000000000000C00000000000/,0.0000,3,4,4,6,11,0,0,0,1,10,0,0,0,0,0,3,4,4,4,7,0,0,0,1,5,0,0,0,0,0,S20230104265832236312571915
1547339034518913024,C20230104265833077308276820,S20230104265833453143076901,2023-01-04T13:27:14.501,2023-01-05T00:34:19,DZ,YH,ZZ,3,1132.9163,3,7,1053.5810,1048.2624,1198.1670,1130.8527,989.1192,3,998.4469,3,990.0199,0,0,0,1,9,145937.0000,136547.0000,16596.0000,149873.0000,5028.2000,1/7,1,0,4,3,0,0,0.0000,0.0000,1375.6544,0,0,0,0,0.0000,0,0,000000000000000000001230,//*0000000C//////////////////////////////*00000000000000123/,/////*00000000000000123/,////////**00000010000000000000000000000000000000000000001230,998.4875,0,0,0,1,1,2,2,3,5,12,0,1,2,4,6,0,0,0,1,1,2,2,3,5,8,0,1,1,1,1,S20230104265833453143076901
1547393865149353984,C20230104265887917791133730,S20230104265888283693822040,2023-01-04T17:05:07.142,2023-01-05T00:38:09,GZ,YH,ZY,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,989.0799,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,112,1,1,0,0,0.0000,989.0160,0.0000,0,0,0,0,0.0000,1,0,////////////////////////,00000000000000000000000000000000000000000000000000000000000/,00000000000000000000000/,////////////////////////////////////////////////////////////,0.0000,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,S20230104265888283693822040
1547407750304661504,C20230104265901777625427998,S20230104265902169046265951,2023-01-04T18:00:17.621,2023-01-05T00:38:49,XX,,ZZ,0,0.0000,0,1,992.8307,992.7321,993.0359,993.0101,993.0244,0,0.0000,0,987.1592,0,0,0,0,1,0.0000,285.0000,300.0000,283.0000,551.7000,0/1,0,0,9,2,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,///////*000000000000000/,**********************C*******0*0000000000000C000000000C000/,000000000C000000000C000/,///////////////////////////////////////////*000000000000000/,0.0000,0,0,1,1,3,0,0,1,3,4,0,0,0,0,0,0,0,1,1,3,0,0,1,3,4,0,0,0,0,0,S20230104265902169046265951
1547458525898772480,C20230104265952570172911634,S20230104265952944745230351,2023-01-04T21:22:03.466,2023-01-05T00:39:59,XX,,ZZ,5,990.1501,1,2,993.1134,998.7690,1002.0157,997.0114,992.0436,0,0.0000,0,0.0000,1,0,0,0,3,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,1,0,5,1,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,10100000000010012345677/,00000C//////////*00000000000C00000000C////////000000000000C/,0C////////000000000000C/,///////////////////////000000000000010100000000010012345677/,0.0000,0,0,0,1,1,0,0,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,1,2,3,0,0,0,0,0,S20230104265952944745230351
1547468494316539904,C20230104265962546358534216,S20230104265962913297219601,2023-01-04T22:01:40.122,2023-01-05T00:40:09,,YH,ZY,0,0.0000,0,2,1030.8627,1020.8892,1047.0797,1017.0201,1017.0478,0,0.0000,0,998.6354,0,0,0,0,3,0.0000,16447.0000,16447.0000,16447.0000,4318.9000,0/2,0,0,37,7,0,0,0.0000,0.0000,991.1601,0,0,0,0,0.0000,0,0,00000000000000000000000/,0C0000000000000C00000000C000000C0000CCCCCC00000CCCC00000CCC0,CCCCCC00000CCCC00000CCC0,00000000000000000000000000000000000000000000000000000000000/,0.0000,0,0,0,0,0,1,5,6,6,8,0,1,2,4,6,0,0,0,0,0,1,4,4,4,5,0,1,1,1,1,S20230104265962913297219601
1547017530765770752,C20230103265511577187401789,S20230103265511949662568472,2023-01-03T16:09:42.033,2023-01-04T00:32:17,GZ,YH,ZY,0,0.0000,0,1,1005.0177,1004.8772,1007.0677,1007.0384,1007.0861,0,0.0000,0,987.4870,0,0,0,0,1,0.0000,2629.0000,11323.0000,1663.0000,1631.2000,0/1,0,0,6,2,0,0,0.0000,0.0000,987.2644,0,0,0,110,0.0000,0,0,00000000000000000000000/,00C**********C**0**0***********0**0*****0**00000C000000000//,****0**00000C000000000//,00000000000000000000000000000000000000000000000000000000000/,0.0000,0,0,0,0,1,0,4,6,6,8,0,0,0,0,0,0,0,0,0,1,0,4,6,6,7,0,0,0,0,0,S20230103265511949662568472
1547021503304339456,C20230103265515538858524745,S20230103265515922016583710,2023-01-03T16:25:29.16,2023-01-04T00:32:25,BK,,ZYJS,0,0.0000,0,1,0.0000,0.0000,1002.0344,1002.0609,1002.0612,0,0.0000,0,991.8209,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,10,4,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,//*0000000C00000000000C00000000000000C00000000C00000000C000/,0C00000000C00000000C000/,////////////////////////////////////////////////////////////,0.0000,2,2,2,2,2,1,2,3,4,9,1,2,2,4,5,2,2,2,2,2,1,2,3,3,8,1,1,1,1,1,S20230103265515922016583710
1546579419619426304,C20230102265073451264520289,S20230102265073838541385730,2023-01-02T11:08:48.196,2023-01-03T00:30:22,DZ,,ZY,0,0.0000,0,3,1069.4365,1076.9323,1092.0283,1033.0614,1010.0112,0,0.0000,0,1016.2870,0,0,0,0,3,0.0000,14039.0000,71169.0000,7694.0000,7475.1000,2/3,0,0,6,3,0,0,0.0000,0.0000,1001.1857,0,0,0,0,0.0000,0,0,00000000000000000000000/,///////////////////////////////////*00000C00000000000C00000/,00000C00000000000C00000/,0000000000*000000000000000000000000000000000000000000000000/,0.0000,2,2,2,2,3,1,1,1,3,8,0,0,0,0,0,2,2,2,2,3,1,1,1,3,7,0,0,0,0,0,S20230102265073838541385730
1546617973317865472,C20230102265112019689160729,S20230102265112391812005931,2023-01-02T13:42:00.114,2023-01-03T00:30:57,QT,,,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,987.4453,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,11,8,0,0,0.0000,0.0000,989.8880,0,0,0,0,0.0000,0,0,////////////////////////,//////////////////////*000000000000C*0C0000000000C000000000/,*0C0000000000C000000000/,////////////////////////////////////////////////////////////,0.0000,4,4,4,4,4,3,4,4,4,8,1,1,1,1,1,4,4,4,4,4,3,4,4,4,8,1,1,1,1,1,S20230102265112391812005931
1546197423797866496,C20230101264691470383067156,S20230101264691841528639515,2023-01-01T09:50:53.295,2023-01-02T00:30:07,QT,,QT,1,987.7596,1,1,993.6158,993.9375,994.0613,994.0688,994.0744,1,987.9824,2,990.7252,0,0,0,1,1,0.0000,595.0000,862.0000,565.0000,602.5000,0/1,0,54,110,4,0,2,0.0000,989.6774,987.2526,0,0,0,0,0.0000,1,0,////////////*0000010000/,0000C*00000000CCCCCC1CC0CCC0CC000CCCCCCCCCCCC0C00CCC11C0111/,CCCCCCCCC0C00CCC11C0111/,////////////////////////////////////////////////*0000010000/,987.9818,1,1,1,2,3,0,0,1,7,17,0,0,0,0,2,1,1,1,2,2,0,0,1,7,12,0,0,0,0,1,S20230101264691841528639515
1546310928152694784,C20221115247670041452101650,S20230101264805346877521990,2023-01-01T17:21:54.842,2023-01-02T00:30:57,GZ,YH,ZZ,0,0.0000,0,10,1106.7245,1103.7242,1108.1767,1023.0303,990.0732,0,0.0000,0,998.6708,0,0,0,0,22,0.0000,13507.0000,80807.0000,7308.0000,11240.8000,4/9,0,0,83,10,0,0,0.0000,0.0000,990.5124,0,0,0,0,0.0000,0,0,00000000000000000000000/,0000000C00000000000000000C00C00000CCCCCCCCCCCCCCCCC0C0CC0CC/,CCCCCCCCCCCCCCC0C0CC0CC/,000000000000000000C0000000000000000000000000000000000000000/,0.0000,0,2,4,8,14,1,2,3,18,39,0,0,0,1,1,0,2,4,6,8,1,2,3,15,23,0,0,0,1,1,S20230101264805346877521990
1545803236485140486,C20221231264297292276842584,S20221231264297655147049008,2022-12-31T07:44:31.716,2023-01-01T00:30:10,BK,,QT,0,0.0000,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,7,1005.5657,14,987.7666,2,0,1,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,48,10,1,6,0.0000,0.0000,987.1787,0,0,0,0,0.0000,0,0,************************,/////////////*00000000000C0000000CCCC0CCCC111234567788888887,C0CCCC111234567788888887,///////////*************************************************,989.0368,0,0,1,1,1,0,1,1,1,15,0,0,0,0,0,0,0,1,1,1,0,1,1,1,12,0,0,0,0,0,S20221231264297655147049008
1545841369658462208,C20221231264335405397192758,S20221231264335788605587553,2022-12-31T10:16:03.373,2023-01-01T00:30:33,ZZ,,QT,1,994.2601,5,3,1113.3533,1091.0264,1168.0220,1084.0319,1029.0884,0,0.0000,0,995.1174,0,0,0,0,3,2655.0000,21245.0000,56895.0000,19522.0000,10680.8000,1/3,0,21,10,3,0,0,991.2528,990.6481,989.1874,0,0,0,0,0.0000,1,0,C00000000000010000000111,##########00000000C00C0C0C0C00C///////*000000000000000000000,//*000000000000000000000,000000001001000000000000001000000C0CC00000000000010000000111,0.0000,1,1,1,1,3,1,1,2,2,3,0,0,0,0,0,1,1,1,1,3,1,1,2,2,3,0,0,0,0,0,S20221231264335788605587553
1545859618538291200,C20221231264353671997964298,S20221231264354037418311735,2022-12-31T11:28:34.245,2023-01-01T00:30:59,DZ,YH,ZY,1,991.3476,4,6,1118.3358,1118.0697,1116.3568,1037.0171,988.0719,3,991.8777,3,992.2186,0,0,0,0,7,3271.0000,10259.0000,9604.0000,10369.0000,12097.3000,1/7,0,66,17,4,0,3,0.0000,990.5227,988.7763,0,0,0,0,0.0000,4,0,000**00000010C0001000111,000000000000000000000000000000CCCC//*00000000000000011011123,*00000000000000011011123,000000000000000000C00000000000000000000**00000010C0001000111,992.5436,2,4,5,5,5,1,2,3,9,10,0,0,0,0,0,2,3,4,4,4,1,2,3,6,7,0,0,0,0,0,S20221231264354037418311735
1545895364343140352,C20221231264389399918293047,S20221231264389782749196310,2022-12-31T13:50:36.709,2023-01-01T00:31:47,BK,YH,ZY,0,0.0000,0,6,999.6640,996.4113,1078.0599,1027.0746,992.0572,0,0.0000,0,0.0000,0,0,0,0,16,0.0000,688.0000,7143.0000,0.0000,1262.0000,1/1,0,0,4,0,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,000000000C000000000000C0,////////////////////////////////////*00C////////////////////,*00C////////////////////,/*0C00000000000000C00000000000000000000000000C000000000000C0,0.0000,2,2,3,5,7,0,0,0,0,0,0,0,0,0,0,2,2,3,4,6,0,0,0,0,0,0,0,0,0,0,S20221231264389782749196310
1545941759775244288,C20221231264435802338115661,S20221231264436178445549619,2022-12-31T16:54:58.242,2023-01-01T00:32:34,,YH,,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,987.2269,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,2,1,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,///////////////////////////////////////////00000*0*00000000*,///////00000*0*00000000*,////////////////////////////////////////////////////////////,0.0000,3,3,3,7,8,0,0,2,6,7,0,0,0,0,0,3,3,3,5,6,0,0,2,5,6,0,0,0,0,0,S20221231264436178445549619
1545970747465830400,C20221231264464783619801123,S20221231264465166169686097,2022-12-31T18:50:09.446,2023-01-01T00:32:57,BK,,ZZ,2,990.3801,7,10,1145.5656,1149.0757,1156.3482,1017.0399,990.0238,1,987.8262,1,987.7202,0,0,0,0,13,1310.0000,9914.0000,11274.0000,9760.0000,14877.7000,0/9,0,0,2,1,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,010011001000100000001001,///////////////////////////////*C////////////00000000000010*,/////////00000000000010*,010000110101200000000010000001000000010011001000100000001001,0.0000,1,1,1,4,9,1,2,2,3,6,0,0,0,0,0,1,1,1,3,7,1,2,2,3,5,0,0,0,0,0,S20221231264465166169686097
